GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "92000","Mideast",2,SAGDP5N,1,"...","All industry total ","Thousands of dollars",-8057424,-7239095,-7474312,-7375305,-7946247,-8350527,-9156694,-9189051,-10288825,-9705559,-9120577,-9535563,-11223657,-11120368,-12403103,-11834542,-11844822,-11722558,-11736668,-12464774,-12222296,-12776471,-12896580,-114321689,-97479853,-26019456,-20954770
 "92000","Mideast",2,SAGDP5N,2,"..."," Private industries ","Thousands of dollars",-3045159,-3110727,-3411005,-3492270,-3894643,-3658924,-4270994,-4129002,-5082904,-4421402,-3904385,-4096614,-5181736,-5101058,-5823935,-5468678,-5380160,-5017820,-4794790,-4986217,-5163083,-5070998,-5124829,-100568041,-85069708,-10789735,-9370651
 "92000","Mideast",2,SAGDP5N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",-88152,-137033,-271566,-395542,-308425,-308405,-380395,-215401,-364140,-315910,-189097,-215953,-337409,-210437,-178223,-252917,-192337,-101015,-151359,-210777,-225365,-217149,-435684,-1709100,-820398,-271982,-328839
 "92000","Mideast",2,SAGDP5N,4,"111-112","   Farms ","Thousands of dollars",-88152,-137033,-271566,-395542,-308425,-308405,-380395,-215401,-364140,-315910,-189097,-215953,-337409,-210437,-178223,-252917,-192337,-101015,-151359,-210777,-225365,-217149,-435684,-1609105,-773679,-271894,-328839
 "92000","Mideast",2,SAGDP5N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99996,-46719,-88,0
 "92000","Mideast",2,SAGDP5N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194395,-121546,-388,0
 "92000","Mideast",2,SAGDP5N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11503,-35672,-90,0
 "92000","Mideast",2,SAGDP5N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111599,-37707,-138,0
 "92000","Mideast",2,SAGDP5N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71292,-48167,-160,0
 "92000","Mideast",2,SAGDP5N,10,"22","  Utilities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-186983,-142949,-2307,0
 "92000","Mideast",2,SAGDP5N,11,"23","  Construction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9544589,-5350285,-10787,0
 "92000","Mideast",2,SAGDP5N,12,"31-33","  Manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,-1038,-506,-14428,-39150,-113266,-146112,-107225,-50538,-51917,-35679,-33525,-33979,-31591,-35892,-7238620,-4984987,-48756,-56733
 "92000","Mideast",2,SAGDP5N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,-13908,-34832,-105199,-123441,-91451,-41918,-32374,-30478,-28469,-29298,-27039,-31961,-4183665,-2708021,-42132,-49804
