GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "32000","Nevada",8,SAGDP3N,1,"...","All industry total ","Thousands of dollars",4817819,5142790,5654205,6099779,6256270,6765728,6837705,8528595,10023947,10447251,10929741,11023199,10268094,10689553,11121705,10851845,11616064,11904566,12587739,14166632,14523284,16199152,16610076,9388558,10715577,18501460,19309653
 "32000","Nevada",8,SAGDP3N,2,"..."," Private industries ","Thousands of dollars",4872993,5192068,5707281,6153229,6321717,6852673,6927586,8620587,10107988,10513891,11011517,11117208,10372990,10775658,11219336,10929933,11696411,12014677,12701727,14283187,14629273,16323918,16758608,9642069,10991896,18839071,19592826
 "32000","Nevada",8,SAGDP3N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",8968,9092,9065,7954,6102,2876,2031,7790,4519,6820,5299,3588,4724,6377,6054,4423,8789,-17708,-14152,-2686,9538,4297,3699,-70148,-31035,-13538,-8853
 "32000","Nevada",8,SAGDP3N,4,"111-112","   Farms ","Thousands of dollars",5082,4537,4835,4062,1867,-1848,-2407,2447,-1463,2546,3437,1142,2434,3744,3584,1917,5916,-20156,-16503,-5281,6726,1394,964,-69038,-32850,-17297,-12841
 "32000","Nevada",8,SAGDP3N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",3886,4555,4230,3892,4235,4724,4438,5343,5982,4274,1862,2446,2290,2632,2470,2506,2872,2449,2351,2596,2812,2903,2735,-1110,1815,3760,3988
 "32000","Nevada",8,SAGDP3N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",106793,96498,106610,106928,101686,90498,102783,119172,124785,136805,187465,227393,252972,367208,498513,491560,518342,314770,279699,308875,313861,443933,383590,382049,747685,1134545,915390
 "32000","Nevada",8,SAGDP3N,7,"211","   Oil and gas extraction ","Thousands of dollars",268,154,172,214,168,242,212,362,531,627,682,877,1006,1119,1165,1320,1244,1243,1040,868,1109,1075,1062,1255,729,1967,1302
 "32000","Nevada",8,SAGDP3N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",103771,94054,103678,103259,99493,87617,99467,114659,120109,131247,180065,213824,240232,350442,480058,469937,499601,297675,260980,285209,291608,424306,359288,348441,714239,1097574,881400
 "32000","Nevada",8,SAGDP3N,9,"213","   Support activities for mining ","Thousands of dollars",2754,2290,2760,3455,2026,2639,3104,4151,4145,4930,6717,12692,11735,15647,17289,20303,17497,15852,17679,22798,21143,18552,23240,32352,32716,35005,32687
 "32000","Nevada",8,SAGDP3N,10,"22","  Utilities ","Thousands of dollars",105543,112939,132840,143255,167121,204634,225748,250235,256177,276505,319314,364317,402903,411597,408735,382816,398521,387474,388615,400846,397773,435727,463996,461752,445842,490945,512658
 "32000","Nevada",8,SAGDP3N,11,"23","  Construction ","Thousands of dollars",51671,56434,59741,63734,79824,86702,93886,122310,123967,124067,128643,185334,141889,125517,97830,93529,111906,119932,142267,182387,208643,218921,258528,-698563,-194617,275568,304564
