GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "18000","Indiana",3,SAGDP7N,1,"...","All industry total ","Thousands of dollars",62498162,69718134,71163201,75464715,75017378,79997336,87189944,94492479,95347407,100623928,112416294,113474605,110060470,125522882,128652761,129200848,137734611,145826197,143143532,147566045,153591067,162942628,164972953,167645533,193279648,213386995,227230421
 "18000","Indiana",3,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",59281347,66377868,67811174,72046240,71636667,76595255,83756833,90930159,91552128,92884317,108063514,108745805,105202721,120687024,123792810,124092656,132537596,138854438,135862817,140041018,145304616,154113118,155965716,157916155,183398759,202432610,216195175
 "18000","Indiana",3,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",2391708,2016716,1716478,2195606,2376544,1669917,2390173,3159175,2374386,2322954,2748349,3612504,2654165,2852671,4177293,3536533,6718597,4436617,3076447,3406923,3242944,3378749,2965302,(D),6519552,(D),6744889
 "18000","Indiana",3,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",1958544,1517500,1246023,1627717,1772837,1141223,1979672,2962061,2137718,2012943,2495190,3352689,2457318,2576209,3965268,3336773,6479453,4165165,2726144,3085740,2934415,3110409,2652778,4139852,6250475,7303219,6496826
 "18000","Indiana",3,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",433163,499216,470455,567889,603708,528694,410501,197114,236668,310011,253159,259815,196848,276462,212026,199760,239144,271452,350303,321183,308529,268340,312524,(D),269077,(D),248063
 "18000","Indiana",3,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",189641,284092,300454,193752,371842,359347,391967,341624,426489,500205,617401,675073,828892,955206,1074953,1028765,1037195,829533,635978,607747,768900,655576,481777,(D),742142,(D),1296668
 "18000","Indiana",3,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",249,-2321,-2191,-433,-1908,1089,2390,7540,15646,19260,24285,46138,26642,23776,31444,32500,39348,31674,133,1033,14139,12464,4720,(D),14116,(D),22464
 "18000","Indiana",3,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",189244,286055,302642,192692,368330,353115,385954,329955,406374,477074,588464,620060,797134,924511,1032879,984705,976246,760426,613917,594708,722523,611241,445271,499336,685395,1122922,1215641
 "18000","Indiana",3,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",148,357,2,1494,5420,5142,3623,4129,4470,3871,4651,8875,5116,6919,10630,11561,21601,37433,21927,12006,32238,31870,31786,(D),42630,(D),58563
 "18000","Indiana",3,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",2379061,2150410,2420575,2181886,2070200,1887061,1926924,2176619,2060772,2413990,2412610,2494850,2917691,3430507,3631159,3677407,3798134,4016492,3814495,3913478,3862037,3733207,3926425,3871077,4506946,5509194,4668788
 "18000","Indiana",3,SAGDP7N,11,"23","  Construction ","Thousands of dollars",2256109,2586503,2585598,2655538,2466639,2333211,2717044,3196424,3546623,3461227,3658901,2879834,2619659,2167021,2545660,3385255,3637143,3849030,4187345,4966483,5826129,6293059,6903430,8326391,8135069,8504763,9722219
 "18000","Indiana",3,SAGDP7N,12,"31-33","  Manufacturing ","Thousands of dollars",19287952,23706216,23364956,25011769,23438211,27371977,30507139,33472827,31225269,30283478,41440906,41914203,36957694,48010374,48277621,45826735,49873163,51908667,46290720,46924813,48934748,53097676,51186462,49149788,61569964,71858581,75649232
 "18000","Indiana",3,SAGDP7N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",9837200,11188167,10382096,12007870,11283754,14107717,16696514,16756763,16165523,15144265,20337469,16654906,10018785,22034709,19593241,19747642,21185818,21085384,23111146,23841622,23162156,25398853,26052186,24110038,27941221,31956722,34185974
 "18000","Indiana",3,SAGDP7N,14,"321","    Wood product manufacturing ","Thousands of dollars",213775,157360,110166,79712,100123,73376,117595,130304,270567,90517,91883,84511,141925,117918,65433,84958,93667,113956,211977,292740,337348,301052,326938,363469,711819,705920,618328
 "18000","Indiana",3,SAGDP7N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",432383,451674,462877,367886,330316,420391,469069,383297,407540,401493,395611,337117,388462,366758,386168,397504,591927,569694,700752,695085,943722,970368,1123443,1092372,1159807,1146546,1232045
 "18000","Indiana",3,SAGDP7N,16,"331","    Primary metal manufacturing ","Thousands of dollars",1508260,2028893,1189137,1277972,875262,1982612,1430586,3180749,1432908,304613,4420692,4753982,818945,3782689,2699643,3724247,4954752,4727192,4834698,4745338,4034041,5826587,5106436,2899150,6407619,8114754,7137823
 "18000","Indiana",3,SAGDP7N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",1789660,1931339,1978999,2266636,1809816,1829232,2099090,2204204,2313283,2447792,2697550,2113780,1551310,2059108,2139381,2492178,2537662,2523699,2719687,2599219,2704884,2751356,3068165,3273609,2617672,3546873,3857085
 "18000","Indiana",3,SAGDP7N,18,"333","    Machinery manufacturing ","Thousands of dollars",1323167,1855184,1951313,1544285,1865348,1160258,744461,1283832,1473473,1511937,1917581,2164439,1637594,2103184,1814261,1953531,2717446,2178562,2173924,2069116,1735084,2089656,2364556,2538070,2403555,2781177,3548901
 "18000","Indiana",3,SAGDP7N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",91753,-99487,-200368,-126421,-205280,-101454,145965,210807,869220,998816,912071,663151,1164587,699959,441929,1000116,1077322,787559,880536,695325,630258,627609,571332,487373,506416,537453,521633
 "18000","Indiana",3,SAGDP7N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",714578,468202,523991,283840,49603,340971,191094,40425,123368,353701,391554,592768,350415,355497,365476,332735,313842,87338,287325,207436,274102,127537,247815,354818,493807,612269,660991
 "18000","Indiana",3,SAGDP7N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",1933206,2501089,2281187,3527265,3313178,5009406,7905834,5425063,4577849,4979477,5550772,2493691,-942120,6872078,6279541,5954838,6442260,7167803,8611913,9299926,8975031,8683497,8948678,8578551,9227515,10012035,(D)
 "18000","Indiana",3,SAGDP7N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",71034,224612,181223,295344,203107,203397,343750,489113,540147,607745,857810,774573,890335,855859,990107,918945,726542,702052,913134,1198888,914550,997002,1244056,1168201,1411594,1347687,(D)
 "18000","Indiana",3,SAGDP7N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",408708,444184,462380,514149,586006,587239,535207,411705,630528,622606,430467,236435,271486,315939,308215,307857,470557,460461,479488,583382,664921,814758,778922,790737,694838,757352,740292
 "18000","Indiana",3,SAGDP7N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",1350675,1225117,1441190,1977203,2356275,2602288,2713861,2997266,3526638,2825569,2671479,2440459,3745845,4505719,4103086,2580734,1259842,1767067,1297712,1455166,1948216,2209430,2271848,2563689,2306579,2394656,2832759
 "18000","Indiana",3,SAGDP7N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",9450752,12518049,12982860,13003899,12154458,13264260,13810626,16716064,15059747,15139213,21103437,25259297,26938910,25975665,28684381,26079093,28687345,30823283,23179574,23083191,25772591,27698823,25134276,25039750,33628743,39901859,41463258
 "18000","Indiana",3,SAGDP7N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",1242154,1218850,1035842,1486180,1579189,2388002,2228483,2118414,1460515,1736315,2290764,2484095,2734734,2349828,2587735,2289756,2493301,3197121,3980903,4202234,3943961,3483192,3401171,3566286,4023692,3314008,4300857
 "18000","Indiana",3,SAGDP7N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",18994,-39378,31884,26183,12398,-4776,-40969,4214,-20041,-12022,-24755,5728,6520,9834,779,6526,12496,29868,49859,39608,33096,20724,-9549,15335,22694,8977,8066
 "18000","Indiana",3,SAGDP7N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",22327,44381,46238,50899,-2708,-1262,10738,23730,29413,24722,35673,52249,52609,84695,27625,-2579,28483,19364,19328,16272,15735,12868,-3781,48352,48251,36345,37969
 "18000","Indiana",3,SAGDP7N,29,"322","    Paper manufacturing ","Thousands of dollars",270928,243669,326566,274160,208484,218995,205107,193662,167922,255523,128111,72076,255700,228883,178608,249569,264209,280248,346249,383242,390983,595692,622518,486881,630793,698432,779292
 "18000","Indiana",3,SAGDP7N,30,"323","    Printing and related support activities ","Thousands of dollars",143285,169919,263135,218325,271182,301732,288511,287124,355894,455149,484825,525637,539408,535836,539619,387943,413081,397541,427628,439360,428843,408162,383272,278808,345169,333182,351652
 "18000","Indiana",3,SAGDP7N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",718579,883176,460260,616513,1394097,797164,1455326,1869912,2386108,1614257,2913842,2202181,2136930,2763016,5452528,4877638,2873408,4880666,3212145,1903907,3191538,4432856,3492999,949190,4605547,8030082,7398253
 "18000","Indiana",3,SAGDP7N,32,"325","    Chemical manufacturing ","Thousands of dollars",6226698,9109991,9974459,9719364,7930000,8607086,8734218,11281459,9956569,10249134,14510018,19631226,20479138,19297457,19249926,17436183,21353494,21083178,13955069,14782884,16650953,17651744,16277869,18914109,23101237,26433456,27550487
 "18000","Indiana",3,SAGDP7N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",807787,887440,844476,612275,761815,957319,929212,937548,723368,816135,764958,286105,733871,706117,647561,834057,1248873,935296,1188394,1315685,1117481,1093585,969777,780788,851360,1047378,1036683
 "18000","Indiana",3,SAGDP7N,34,"42","  Wholesale trade ","Thousands of dollars",2471446,2768108,2802409,2958843,2881236,2971393,2977988,3263741,3599803,3889713,4160360,4612890,4544524,5418222,5903092,6355011,6746642,6922605,7410049,7216720,7226764,7474525,7979967,9050589,9518774,11325398,12037252
 "18000","Indiana",3,SAGDP7N,35,"44-45","  Retail trade ","Thousands of dollars",2264367,2570234,2406656,2403229,2547160,2705099,2895233,3049074,3272207,3361895,3105082,2922155,3571196,3857633,3898813,3910805,4450137,4578325,5433568,6264677,6434090,6479783,6369289,7767330,9459029,9537574,11234698
 "18000","Indiana",3,SAGDP7N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",1184674,1584033,1598076,1763086,1655445,1642974,1994488,2170633,2593289,3248726,2787654,3045401,2616715,2934421,3014502,3101406,3263663,3541741,3820132,3863533,4236191,4509588,4411022,4663500,5942078,6474694,6069510
 "18000","Indiana",3,SAGDP7N,37,"481","   Air transportation ","Thousands of dollars",64965,57034,39369,27083,10222,346,34717,-7339,32434,88488,39912,45942,97014,140206,140095,97551,140702,143243,177796,168916,276886,320103,297930,89467,190705,216763,132338
 "18000","Indiana",3,SAGDP7N,38,"482","   Rail transportation ","Thousands of dollars",92356,114456,107835,136964,130508,111387,144620,167506,200045,288310,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAGDP7N,39,"483","   Water transportation ","Thousands of dollars",52563,52534,52944,80887,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAGDP7N,40,"484","   Truck transportation ","Thousands of dollars",680192,872520,908849,997533,897120,894599,1056321,1216232,1438065,1597722,1414877,1439128,1216284,1323351,1392177,1468846,1476867,1728076,1975251,2099895,2405823,2564983,2494884,2808641,3324433,3756104,3657410
 "18000","Indiana",3,SAGDP7N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",42122,117042,125129,138466,131095,133592,181691,191940,188737,219209,210095,211073,209364,238539,260673,263846,244975,234716,212031,174563,166236,144928,133812,119608,181692,244770,311345
 "18000","Indiana",3,SAGDP7N,42,"486","   Pipeline transportation ","Thousands of dollars",-433,22874,20477,3741,10455,13349,13572,18967,21107,32039,40867,74580,65131,134991,123973,147206,109374,96901,116801,101637,86121,73126,66922,89057,189157,68316,54392
 "18000","Indiana",3,SAGDP7N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",177614,194419,164292,213862,(D),(D),(D),(D),(D),(D),380896,431602,305063,378301,371607,403719,447936,477068,515004,512656,517845,563050,561425,827348,1006136,1216718,(D)
 "18000","Indiana",3,SAGDP7N,44,"493","   Warehousing and storage ","Thousands of dollars",75296,153154,179180,164550,136236,145612,174221,205799,262778,310368,247288,305921,314275,305207,282516,280138,263208,251706,223115,240458,212642,246538,294653,188937,223943,145545,170636
 "18000","Indiana",3,SAGDP7N,45,"51","  Information ","Thousands of dollars",2185970,2111155,1934406,1471437,1533390,1918339,2133102,2547949,2746519,2790934,3125644,3431229,3264495,3307148,3089413,3154687,3475421,3240267,3382577,3474847,3515308,3347894,3753387,3591361,3801213,3900132,4293385
 "18000","Indiana",3,SAGDP7N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",516533,480725,620818,394102,374297,588887,624884,730351,795114,593986,737102,737865,712987,758805,729024,836681,832716,830881,635064,653786,709270,681947,734232,741580,767956,(D),(D)
 "18000","Indiana",3,SAGDP7N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",16736,51172,128544,70789,84706,84706,102285,139633,53457,63691,83676,102936,138637,114188,89859,86770,74521,77528,73527,95160,87772,75245,97540,62457,79222,79542,122788
 "18000","Indiana",3,SAGDP7N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",1591079,1508521,1193537,1104858,1069768,1029309,1166219,1423047,1697812,1923610,2175200,2373404,2188250,2156330,1893049,1841982,2158683,1975068,2168626,2232681,2280983,2233969,2475791,2282178,2458084,(D),(D)
 "18000","Indiana",3,SAGDP7N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",61622,70737,-8493,-98311,4620,215438,239713,254919,200137,209646,129667,217024,224621,277826,377482,389255,409501,356791,505361,493220,437283,356732,445823,505147,495952,672945,817981
 "18000","Indiana",3,SAGDP7N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",16939563,18531825,19968737,21966634,23203990,23896633,25804738,26972265,28816570,29191694,32501230,30299804,31932418,33363937,33284372,34862256,34080675,39599341,40911326,41499158,42709186,45417962,48206092,45493384,48458270,53453752,57505285
 "18000","Indiana",3,SAGDP7N,51,"52","   Finance and insurance ","Thousands of dollars",2894161,3429989,3519780,4665733,4503803,4616819,5773187,6264120,6640268,7054981,8467900,4776050,6445610,6359963,6040043,6815816,4690433,9803930,10952598,11023848,11518248,11647858,13338654,9342077,9322086,11488613,12139493
 "18000","Indiana",3,SAGDP7N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",748402,997924,1329987,1625684,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),418360,(D),(D),(D),(D),(D),2326179,2375321,2692666,2842842,3072409
 "18000","Indiana",3,SAGDP7N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",118133,60940,515,-67540,140775,110815,62090,30491,102886,144749,-61229,-507592,46583,-2732,-154835,112422,194946,-4760,-9194,107484,7586,56828,-5650,79128,116150,-76722,-77092
 "18000","Indiana",3,SAGDP7N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",1958828,2268863,2054458,2990440,2496242,1990829,2578562,3704738,4864750,5307390,7115048,3889914,5188518,5214520,4949573,5332695,4033889,8461930,9621583,9368529,9175008,9296976,11028232,6901049,6207684,8450726,8890426
 "18000","Indiana",3,SAGDP7N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",68799,102261,134821,117149,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),43239,(D),(D),(D),(D),(D),-10107,-13421,305586,271766,253750
 "18000","Indiana",3,SAGDP7N,56,"53","   Real estate and rental and leasing ","Thousands of dollars",14045402,15101837,16448957,17300901,18700186,19279814,20031550,20708144,22176302,22136713,24033330,25523754,25486807,27003974,27244329,28046440,29390242,29795410,29958728,30475310,31190938,33770103,34867438,36151307,39136184,41965139,45365792
 "18000","Indiana",3,SAGDP7N,57,"531","    Real estate ","Thousands of dollars",12987020,14002795,15233790,16082263,17330747,17944578,18781387,19568593,21008360,20800042,22650583,24017613,24116271,25705890,26220404,26846113,28243212,28491809,28627690,29153884,29796291,31930919,32859366,34407106,35984931,39298896,42585231
 "18000","Indiana",3,SAGDP7N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Thousands of dollars",1058382,1099042,1215166,1218638,1369439,1335235,1250163,1139551,1167942,1336671,1382747,1506141,1370537,1298085,1023925,1200327,1147030,1303602,1331038,1321426,1394647,1839184,2008072,1744201,3151254,2666243,2780561
 "18000","Indiana",3,SAGDP7N,59,"54,55,56","  Professional and business services ","Thousands of dollars",2860298,2974801,3214555,3250810,3548819,3934847,4125517,4359214,4523544,4729067,5181484,6072578,5844887,6337623,6608964,6704176,6690849,6697492,6930016,7254411,7569269,8128873,8512554,9125301,10008220,10591703,12005535
 "18000","Indiana",3,SAGDP7N,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",1746156,1895210,1999794,1954291,2085251,2427972,2490181,2682820,2732577,2890881,3140473,3851799,3654819,3936676,4117142,4128846,4054671,4027423,4347642,4564008,4734962,5097823,5256231,5679388,6058398,6369232,7299360
 "18000","Indiana",3,SAGDP7N,61,"5411","    Legal services ","Thousands of dollars",493988,586361,616494,644663,675713,704846,765017,857792,861552,932275,1074655,1412334,1191021,1113166,1221040,1141105,1100135,1121309,1248342,1382722,1425934,1490422,1609536,1729332,1957413,2083855,2212469
 "18000","Indiana",3,SAGDP7N,62,"5415","    Computer systems design and related services ","Thousands of dollars",79553,75488,56969,4667,41160,39674,106231,104016,128206,129729,170848,221081,316201,369880,427730,521585,560573,424241,432951,496818,507159,547780,456543,552363,390301,368357,416740
 "18000","Indiana",3,SAGDP7N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Thousands of dollars",1172615,1233361,1326330,1304960,1368378,1683452,1618933,1721011,1742820,1828877,1894970,2218384,2147597,2453630,2468372,2466155,2393963,2481872,2666350,2684468,2801869,3059621,3190151,3397693,3710684,3917021,4670150
 "18000","Indiana",3,SAGDP7N,64,"55","   Management of companies and enterprises ","Thousands of dollars",213642,207315,230080,250419,261691,264239,274857,275426,278216,277036,277871,311028,341033,342021,373611,390057,425249,430168,436464,458826,454435,448027,447461,447275,469026,524417,540871
 "18000","Indiana",3,SAGDP7N,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",900499,872277,984681,1046100,1201877,1242636,1360479,1400969,1512751,1561151,1763140,1909751,1849035,2058925,2118211,2185273,2210929,2239901,2145911,2231576,2379872,2583023,2808863,2998638,3480796,3698054,4165304
 "18000","Indiana",3,SAGDP7N,66,"561","    Administrative and support services ","Thousands of dollars",788165,751288,834758,872666,1002544,1022481,1127954,1196938,1300234,1392427,1537854,1669229,1612931,1758368,1824092,1883818,1917306,1932240,1814562,1872290,2004325,2180709,2388820,2498992,2899088,3029821,3417393
 "18000","Indiana",3,SAGDP7N,67,"562","    Waste management and remediation services ","Thousands of dollars",112334,120989,149923,173434,199333,220154,232525,204030,212518,168724,225286,240522,236103,300558,294119,301455,293623,307661,331349,359286,375547,402314,420043,499646,581708,668233,747911
 "18000","Indiana",3,SAGDP7N,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",1910301,2093672,2242030,2431281,2635726,2706973,2886216,3064191,3133816,3294872,3246146,3995434,4563952,4838730,4985929,5033872,5058599,5130458,5491323,5961197,6153663,6274463,6654752,7215230,7615614,6879617,8034221
 "18000","Indiana",3,SAGDP7N,69,"61","   Educational services ","Thousands of dollars",227180,195539,238549,284742,316539,237256,311439,380146,374564,407109,404518,531407,698849,771259,770878,744393,732613,702611,711730,732980,732620,770054,777730,549737,597803,652885,762379
